0.000000E0	0.000000E0	-6.469707E1	3.064942E2
1.000000E0	1.668333E-2	-6.363641E1	3.064083E2
2.000000E0	3.336667E-2	-6.230802E1	3.061786E2
3.000000E0	5.005000E-2	-6.117525E1	3.062639E2
4.000000E0	6.673333E-2	-6.003235E1	3.060953E2
5.000000E0	8.341667E-2	-5.895210E1	3.058350E2
6.000000E0	1.001000E-1	-5.783454E1	3.055960E2
7.000000E0	1.167833E-1	-5.670634E1	3.054631E2
8.000000E0	1.334667E-1	-5.541266E1	3.053277E2
9.000000E0	1.501500E-1	-5.412541E1	3.053352E2
1.000000E1	1.668333E-1	-5.288533E1	3.051119E2
1.100000E1	1.835167E-1	-5.190774E1	3.048583E2
1.200000E1	2.002000E-1	-5.052870E1	3.046583E2
1.300000E1	2.168833E-1	-4.940623E1	3.045077E2
1.400000E1	2.335667E-1	-4.812587E1	3.045086E2
1.500000E1	2.502500E-1	-4.685438E1	3.043951E2
1.600000E1	2.669333E-1	-4.562960E1	3.043810E2
1.700000E1	2.836167E-1	-4.413157E1	3.044085E2
1.800000E1	3.003000E-1	-4.292516E1	3.043155E2
1.900000E1	3.169833E-1	-4.173584E1	3.040939E2
2.000000E1	3.336667E-1	-4.047149E1	3.041342E2
2.100000E1	3.503500E-1	-3.914586E1	3.043352E2
2.200000E1	3.670333E-1	-3.793085E1	3.042550E2
2.300000E1	3.837167E-1	-3.665052E1	3.042968E2
2.400000E1	4.004000E-1	-3.514880E1	3.044595E2
2.500000E1	4.170833E-1	-3.402406E1	3.043581E2
2.600000E1	4.337667E-1	-3.281627E1	3.042970E2
2.700000E1	4.504500E-1	-3.152582E1	3.042299E2
2.800000E1	4.671333E-1	-3.028815E1	3.041654E2
2.900000E1	4.838167E-1	-2.911709E1	3.043850E2
3.000000E1	5.005000E-1	-2.797515E1	3.042489E2
3.100000E1	5.171833E-1	-2.678958E1	3.041504E2
3.200000E1	5.338667E-1	-2.558578E1	3.040420E2
3.300000E1	5.505500E-1	-2.459595E1	3.038922E2
3.400000E1	5.672333E-1	-2.333217E1	3.036698E2
3.500000E1	5.839167E-1	-2.213679E1	3.035821E2
3.600000E1	6.006000E-1	-2.099222E1	3.034464E2
3.700000E1	6.172833E-1	-1.988025E1	3.032918E2
3.800000E1	6.339667E-1	-1.866695E1	3.030637E2
3.900000E1	6.506500E-1	-1.752038E1	3.028909E2
4.000000E1	6.673333E-1	-1.614109E1	3.026818E2
4.100000E1	6.840167E-1	-1.494502E1	3.023900E2
4.200000E1	7.007000E-1	-1.380533E1	3.021350E2
4.300000E1	7.173833E-1	-1.264556E1	3.018047E2
4.400000E1	7.340667E-1	-1.124184E1	3.014935E2
4.500000E1	7.507500E-1	-1.010048E1	3.013300E2
4.600000E1	7.674333E-1	-8.811852E0	3.008866E2
4.700000E1	7.841167E-1	-7.425948E0	3.005153E2
4.800000E1	8.008000E-1	-6.154846E0	3.002654E2
4.900000E1	8.174833E-1	-5.013883E0	2.998642E2
5.000000E1	8.341667E-1	-3.692737E0	2.995215E2
5.100000E1	8.508500E-1	-2.330698E0	2.992794E2
5.200000E1	8.675333E-1	-1.124816E0	2.990764E2
5.300000E1	8.842167E-1	3.842245E-2	2.987745E2
5.400000E1	9.009000E-1	1.492669E0	2.985390E2
5.500000E1	9.175833E-1	2.723232E0	2.982548E2
5.600000E1	9.342667E-1	3.988004E0	2.981505E2
5.700000E1	9.509500E-1	5.191296E0	2.979145E2
5.800000E1	9.676333E-1	6.379313E0	2.976753E2
5.900000E1	9.843167E-1	7.665833E0	2.974521E2
6.000000E1	1.001000E0	8.883769E0	2.974207E2
6.100000E1	1.017683E0	1.006089E1	2.972474E2
6.200000E1	1.034367E0	1.118294E1	2.971710E2
6.300000E1	1.051050E0	1.255248E1	2.971228E2
6.400000E1	1.067733E0	1.373816E1	2.970030E2
6.500000E1	1.084417E0	1.495834E1	2.969428E2
6.600000E1	1.101100E0	1.613495E1	2.967157E2
6.700000E1	1.117783E0	1.722888E1	2.965237E2
6.800000E1	1.134467E0	1.856865E1	2.964393E2
6.900000E1	1.151150E0	1.985959E1	2.964911E2
7.000000E1	1.167833E0	2.100720E1	2.961892E2
7.100000E1	1.184517E0	2.215298E1	2.961251E2
7.200000E1	1.201200E0	2.341092E1	2.959612E2
7.300000E1	1.217883E0	2.492531E1	2.958274E2
7.400000E1	1.234567E0	2.609767E1	2.957321E2
7.500000E1	1.251250E0	2.720577E1	2.956021E2
7.600000E1	1.267933E0	2.845316E1	2.955362E2
7.700000E1	1.284617E0	2.986680E1	2.955229E2
7.800000E1	1.301300E0	3.095276E1	2.954695E2
7.900000E1	1.317983E0	3.217729E1	2.954657E2
8.000000E1	1.334667E0	3.337887E1	2.954089E2
8.100000E1	1.351350E0	3.468861E1	2.954053E2
8.200000E1	1.368033E0	3.584386E1	2.954222E2
8.300000E1	1.384717E0	3.702042E1	2.953522E2
8.400000E1	1.401400E0	3.818251E1	2.953445E2
8.500000E1	1.418083E0	3.939834E1	2.953716E2
8.600000E1	1.434767E0	4.069762E1	2.954135E2
8.700000E1	1.451450E0	4.184909E1	2.954561E2
8.800000E1	1.468133E0	4.305660E1	2.954605E2
8.900000E1	1.484817E0	4.407212E1	2.954724E2
9.000000E1	1.501500E0	4.553209E1	2.954716E2
9.100000E1	1.518183E0	4.662260E1	2.954392E2
9.200000E1	1.534867E0	4.782954E1	2.954395E2
9.300000E1	1.551550E0	4.887757E1	2.954381E2
9.400000E1	1.568233E0	5.003120E1	2.953907E2
9.500000E1	1.584917E0	5.119521E1	2.952380E2
9.600000E1	1.601600E0	5.224703E1	2.951828E2
9.700000E1	1.618283E0	5.346435E1	2.951199E2
9.800000E1	1.634967E0	5.450507E1	2.948570E2
9.900000E1	1.651650E0	5.586352E1	2.945900E2
1.000000E2	1.668333E0	5.693906E1	2.945017E2
1.010000E2	1.685017E0	5.801130E1	2.943960E2
1.020000E2	1.701700E0	5.908183E1	2.941951E2
1.030000E2	1.718383E0	6.025393E1	2.940204E2
1.040000E2	1.735067E0	6.151545E1	2.938375E2
1.050000E2	1.751750E0	6.274253E1	2.936719E2
1.060000E2	1.768433E0	6.387382E1	2.934619E2
1.070000E2	1.785117E0	6.495672E1	2.932450E2
1.080000E2	1.801800E0	6.608478E1	2.929628E2
1.090000E2	1.818483E0	6.716193E1	2.926544E2
1.100000E2	1.835167E0	6.830382E1	2.924049E2
1.110000E2	1.851850E0	6.951504E1	2.921473E2
1.120000E2	1.868533E0	7.064654E1	2.919858E2
1.130000E2	1.885217E0	7.184437E1	2.916882E2
1.140000E2	1.901900E0	7.293889E1	2.914706E2
1.150000E2	1.918583E0	7.419812E1	2.912320E2
1.160000E2	1.935267E0	7.541091E1	2.910199E2
1.170000E2	1.951950E0	7.672026E1	2.909501E2
1.180000E2	1.968633E0	7.792621E1	2.905884E2
